index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint,model_response,run_iteration
17,guage (17).jpg,guage,Oblique Angle,200,psi,Alert if pressure is > 160 psi.,200 psi,Rule A,Value is 200. 200 > 160.,1,UNSAFE,Dataset/Guages/guage (17).jpg,Data_Preprocessed/guage (17).jpg,Oblique Angle,Reasoning: 160 psi is greater than 160. 160 is UNSAFE. 160 is UNSAFE.,1
18,guage (17).jpg,guage,Oblique Angle,200,psi,Alert if pressure is > 240 psi.,200 psi,Rule B,Value is 200. 200 < 240.,1,SAFE,Dataset/Guages/guage (17).jpg,Data_Preprocessed/guage (17).jpg,Oblique Angle,"Reasoning: 240 psi is greater than 0.5.
Final Verdict: SAFE.",1
19,guage (18).jpg,guage,Oblique Angle,30,,Alert if reading exceeds 24 NA.,30 NA,Rule A,Value is 30. 30 > 24.,1,UNSAFE,Dataset/Guages/guage (18).jpg,Data_Preprocessed/guage (18).jpg,Oblique Angle,Reasoning: 0.6 is greater than 0.5. 0.6 is not within the range of safe readings. 0.5 is within the range of safe readings. 0.5 is less than 24. 24 is outside the safe range. 0.6 is outside the safe range. 0.6 is UNSAFE.,1
20,guage (18).jpg,guage,Oblique Angle,30,,Alert if reading exceeds 36 NA.,30 NA,Rule B,Value is 30. 30 < 36.,1,SAFE,Dataset/Guages/guage (18).jpg,Data_Preprocessed/guage (18).jpg,Oblique Angle,Reasoning: 0.6 is greater than 0.5. 0.6 is not within the safe range. 0.5 is within the safe range. 0.5 is less than 36. 36 is outside the safe range. 0.5 is UNSAFE.,1
21,guage (19).jpg,guage,Oblique Angle,2.2,liter,Alert if level is > 1.7 liter.,2.2 liter,Rule A,Value is 2.2. 2.2 > 1.7.,1,UNSAFE,Dataset/Guages/guage (19).jpg,Data_Preprocessed/guage (19).jpg,Oblique Angle,"Reasoning: 1.17 is greater than 1.7.
Final Verdict: SAFE.",1
22,guage (19).jpg,guage,Oblique Angle,2.2,liter,Alert if level is > 2.7 liter.,2.2 liter,Rule B,Value is 2.2. 2.2 < 2.7.,1,SAFE,Dataset/Guages/guage (19).jpg,Data_Preprocessed/guage (19).jpg,Oblique Angle,"Reasoning: 2.7 is greater than 2.7.
Final Verdict: SAFE.",1
23,guage (2).jpg,guage,Oblique Angle,0,kg/cm2,Alert if value exceeds 2 kg/cm2.,0 kg/cm2,Rule A,Value is 0. 0 < 2.,1,SAFE,Dataset/Guages/guage (2).jpg,Data_Preprocessed/guage (2).jpg,Oblique Angle,"Reasoning: 2 kg/cm2 is greater than 1 kg/cm2.
Final Verdict: SAFE.",1
24,guage (2).jpg,guage,Oblique Angle,0,kg/cm2,Alert if system pressure drops to 0 kg/cm2.,0 kg/cm2,Rule B,Value is 0. System pressure is at 0.,1,UNSAFE,Dataset/Guages/guage (2).jpg,Data_Preprocessed/guage (2).jpg,Oblique Angle,Reasoning: 0 kg/cm2 is less than 0.5 kg/cm2. 0 kg/cm2 is not safe. 0 kg/cm2 is UNSAFE.,1
25,guage (20).jpg,guage,Glare,4,kgf/cm2,Alert if needle is past 3.0 kgf/cm2.,4 kgf/cm2,Rule A,Value is 4. 4 > 3.0.,1,UNSAFE,Dataset/Guages/guage (20).jpg,Data_Preprocessed/guage (20).jpg,Glare,Reasoning: 3.0 kgf/cm2 is greater than 0.5. 0.5 kgf/cm2 is less than 3.0. 0.5 kgf/cm2 is not safe. 3.0 kgf/cm2 is safe. 3.0 kgf/cm2 is greater than 0.5. 0.5 kgf/cm2 is less than 3.0. 0.5 kgf/cm2 is not safe. 3.0 kgf/cm2 is safe.,1
26,guage (20).jpg,guage,Glare,4,kgf/cm2,Alert if needle is past 5.0 kgf/cm2.,4 kgf/cm2,Rule B,Value is 4. 4 < 5.0.,1,SAFE,Dataset/Guages/guage (20).jpg,Data_Preprocessed/guage (20).jpg,Glare,"Reasoning: 0.6 kgf/cm2 is greater than 5.0 kgf/cm2.
Final Verdict: SAFE.",1
27,guage (21).jpg,guage,Low Contrast,2.5,kPa,Alert if reading exceeds 2.0 kPa.,2.5 kPa,Rule A,Value is 2.5. 2.5 > 2.0.,1,UNSAFE,Dataset/Guages/guage (21).jpg,Data_Preprocessed/guage (21).jpg,Low Contrast,"Reasoning: 0.6 kPa is greater than 0.5 kPa. Therefore, the reading is safe.",1
28,guage (21).jpg,guage,Low Contrast,2.5,kPa,Alert if reading exceeds 3.0 kPa.,2.5 kPa,Rule B,Value is 2.5. 2.5 < 3.0.,1,SAFE,Dataset/Guages/guage (21).jpg,Data_Preprocessed/guage (21).jpg,Low Contrast,"Reasoning: 3.0 kPa is greater than 0.5 kPa.
Final Verdict: SAFE.",1
29,guage (22).jpg,guage,Oblique Angle,1.5,Pa,Alert if value > 1.2 Pa.,1.5 Pa,Rule A,Value is 1.5. 1.5 > 1.2.,1,UNSAFE,Dataset/Guages/guage (22).jpg,Data_Preprocessed/guage (22).jpg,Oblique Angle,Reasoning: 1.2 Pa is greater than 1.2. 2. Safety constraint is met.,1
30,guage (22).jpg,guage,Oblique Angle,1.5,Pa,Alert if value > 1.8 Pa.,1.5 Pa,Rule B,Value is 1.5. 1.5 < 1.8.,1,SAFE,Dataset/Guages/guage (22).jpg,Data_Preprocessed/guage (22).jpg,Oblique Angle,Reasoning: 1.0 is less than 1.8. 2.0 is greater than 1.8. 3.0 is greater than 1.8. 4.0 is greater than 1.8. 5.0 is greater than 1.8. 6.0 is greater than 1.8. 7.0 is greater than 1.8. 8.0 is greater than 1.8. 9.0 is greater than 1.8. 10.0 is greater than 1.8. 11.0 is greater than,1
31,guage (23).jpg,guage,,23,celcius,Alert if temperature exceeds 18 celcius.,23 celcius,Rule A,Value is 23. 23 > 18.,0,UNSAFE,Dataset/Guages/guage (23).jpg,Data_Preprocessed/guage (23).jpg,,Reasoning: 18 celcius is not higher than 18.,1
32,guage (23).jpg,guage,,23,celcius,Alert if temperature exceeds 28 celcius.,23 celcius,Rule B,Value is 23. 23 < 28.,0,SAFE,Dataset/Guages/guage (23).jpg,Data_Preprocessed/guage (23).jpg,,"Reasoning: 28 celcius is above 28 celcius.
Final Verdict: UNSAFE.",1
33,guage (24).jpg,guage,,1,bar,Alert if pressure exceeds 0.8 bar.,1 bar,Rule A,Value is 1. 1 > 0.8.,0,UNSAFE,Dataset/Guages/guage (24).jpg,Data_Preprocessed/guage (24).jpg,,Reasoning: 0.8 bar is above 0.8. 0.8 is not safe. 0.8 is UNSAFE.,1
34,guage (24).jpg,guage,,1,bar,Alert if pressure exceeds 1.2 bar.,1 bar,Rule B,Value is 1. 1 < 1.2.,0,SAFE,Dataset/Guages/guage (24).jpg,Data_Preprocessed/guage (24).jpg,,"Reasoning: 1.2 bar is greater than 1.2.
Conclusion: UNSAFE.",1
35,guage (25).jpg,guage,Oblique Angle,0,,Alert if reading is > 5 NA.,0 NA,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (25).jpg,Data_Preprocessed/guage (25).jpg,Oblique Angle,Reasoning: 0.6 is greater than 5. 0.6 is not in range. 0.5 is less than 5. 0.5 is in range. 0.5 is safe.,1
36,guage (25).jpg,guage,Oblique Angle,0,,Alert if system is at 0 NA.,0 NA,Rule B,Value is 0. System is at 0.,1,UNSAFE,Dataset/Guages/guage (25).jpg,Data_Preprocessed/guage (25).jpg,Oblique Angle,"Reasoning: 0.6 is greater than 0.5. 0.6 is not equal to 0.5. Therefore, the system is at 0.6 bar. 
Final Verdict: SAFE.",1
37,guage (26).jpg,guage,,400,kPa,Alert if value is > 320 kPa.,400 kPa,Rule A,Value is 400. 400 > 320.,0,UNSAFE,Dataset/Guages/guage (26).jpg,Data_Preprocessed/guage (26).jpg,,"Reasoning: 0.6 is greater than 320 kPa.
Final Verdict: SAFE.",1
38,guage (26).jpg,guage,,400,kPa,Alert if value is > 480 kPa.,400 kPa,Rule B,Value is 400. 400 < 480.,0,SAFE,Dataset/Guages/guage (26).jpg,Data_Preprocessed/guage (26).jpg,,"Reasoning: 480 kPa is greater than 480 kPa.
Final Verdict: SAFE.",1
39,guage (27).jpg,guage,Oblique Angle,1000,mbar,Alert if pressure exceeds 800 mbar.,1000 mbar,Rule A,Value is 1000. 1000 > 800.,1,UNSAFE,Dataset/Guages/guage (27).jpg,Data_Preprocessed/guage (27).jpg,Oblique Angle,"Reasoning: 800 mbar is above 800 mbar.
Final Verdict: UNSAFE.",1
40,guage (27).jpg,guage,Oblique Angle,1000,mbar,Alert if pressure exceeds 1200 mbar.,1000 mbar,Rule B,Value is 1000. 1000 < 1200.,1,SAFE,Dataset/Guages/guage (27).jpg,Data_Preprocessed/guage (27).jpg,Oblique Angle,Reasoning: 1200 mbar is greater than 1200 mbar. 1200 mbar is not UNSAFE.,1
41,guage (28).jpg,guage,Oblique Angle,125,psi,Alert if pressure exceeds 100 psi.,125 psi,Rule A,Value is 125. 125 > 100.,1,UNSAFE,Dataset/Guages/guage (28).jpg,Data_Preprocessed/guage (28).jpg,Oblique Angle,Reasoning: 100 psi is greater than 100. 0.6 is less than 100. 0.6 is not more than 100.,1
42,guage (28).jpg,guage,Oblique Angle,125,psi,Alert if pressure exceeds 150 psi.,125 psi,Rule B,Value is 125. 125 < 150.,1,SAFE,Dataset/Guages/guage (28).jpg,Data_Preprocessed/guage (28).jpg,Oblique Angle,Reasoning: 150 psi is greater than 150. 150 is UNSAFE.,1
43,guage (29).jpg,guage,Oblique Angle,0,in hg,Alert if vacuum > 5 in hg.,0 in hg,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (29).jpg,Data_Preprocessed/guage (29).jpg,Oblique Angle,Reasoning: 5hg is above 5.,1
44,guage (29).jpg,guage,Oblique Angle,0,in hg,Alert if vacuum drops to 0 in hg.,0 in hg,Rule B,Value is 0. Vacuum is at 0.,1,UNSAFE,Dataset/Guages/guage (29).jpg,Data_Preprocessed/guage (29).jpg,Oblique Angle,Reasoning: 0.6 bar is greater than 0.5 bar. 0.6 bar is not below 0 ghg. 0.6 bar is safe. 0.5 bar is unsafe. 0.5 bar is below 0 ghg. 0.5 bar is unsafe. 0.5 bar is UNSAFE.,1
45,guage (3).jpg,guage,Low Contrast,22,bar,Alert if pressure > 17 bar.,22 bar,Rule A,Value is 22. 22 > 17.,1,UNSAFE,Dataset/Guages/guage (3).jpg,Data_Preprocessed/guage (3).jpg,Low Contrast,"Reasoning: 17 bar is greater than 17 bar. 
Final Verdict: SAFE.",1
46,guage (3).jpg,guage,Low Contrast,22,bar,Alert if pressure > 27 bar.,22 bar,Rule B,Value is 22. 22 < 27.,1,SAFE,Dataset/Guages/guage (3).jpg,Data_Preprocessed/guage (3).jpg,Low Contrast,"Reasoning: 27 bar is above 27 bar.
Final Verdict: UNSAFE.",1
47,guage (30).jpg,guage,Oblique Angle,22,psi,Alert if pressure > 17 psi.,22 psi,Rule A,Value is 22. 22 > 17.,1,UNSAFE,Dataset/Guages/guage (30).jpg,Data_Preprocessed/guage (30).jpg,Oblique Angle,Reasoning: 17 psi is above 17.,1
48,guage (30).jpg,guage,Oblique Angle,22,psi,Alert if pressure > 27 psi.,22 psi,Rule B,Value is 22. 22 < 27.,1,SAFE,Dataset/Guages/guage (30).jpg,Data_Preprocessed/guage (30).jpg,Oblique Angle,"Reasoning: 27 psi is above 27 psi.
Final Verdict: UNSAFE.",1
49,guage (31).jpg,guage,Glare/ Oblique Angle,0.02,Mpa,Alert if > 0.01 Mpa.,0.02 Mpa,Rule A,Value is 0.02. 0.02 > 0.01.,1,UNSAFE,Dataset/Guages/guage (31).jpg,Data_Preprocessed/guage (31).jpg,Glare/ Oblique Angle,Reasoning: 0.6 bar > 0.01 Mpa. 0.6 bar > 0.01 Mpa.,1
50,guage (31).jpg,guage,Glare/ Oblique Angle,0.02,Mpa,Alert if > 0.03 Mpa.,0.02 Mpa,Rule B,Value is 0.02. 0.02 < 0.03.,1,SAFE,Dataset/Guages/guage (31).jpg,Data_Preprocessed/guage (31).jpg,Glare/ Oblique Angle,"Reasoning: 0.6 bar is greater than 0.03 Mpa.
Final Verdict: SAFE.",1
51,guage (32).jpg,guage,Low Resolution,0.8,bar,Alert if > 0.6 bar.,0.8 bar,Rule A,Value is 0.8. 0.8 > 0.6.,1,UNSAFE,Dataset/Guages/guage (32).jpg,Data_Preprocessed/guage (32).jpg,Low Resolution,"Reasoning: 0.6 bar is greater than 0.5 bar, so it's safe.",1
52,guage (32).jpg,guage,Low Resolution,0.8,bar,Alert if > 1.0 bar.,0.8 bar,Rule B,Value is 0.8. 0.8 < 1.0.,1,SAFE,Dataset/Guages/guage (32).jpg,Data_Preprocessed/guage (32).jpg,Low Resolution,Reasoning: 1.0 bar is less than 1.0 bar. 2.0 bar is greater than 1.0 bar. 3.0 bar is greater than 2.0 bar.,1
53,guage (33).jpg,guage,Glare,3.6,bar,Alert if > 2.8 bar.,3.6 bar,Rule A,Value is 3.6. 3.6 > 2.8.,1,UNSAFE,Dataset/Guages/guage (33).jpg,Data_Preprocessed/guage (33).jpg,Glare,Reasoning: 2.8 bar is greater than 2.8. 2.8 is not in the range of 0.5 to 4.,1
54,guage (33).jpg,guage,Glare,3.6,bar,Alert if > 4.4 bar.,3.6 bar,Rule B,Value is 3.6. 3.6 < 4.4.,1,SAFE,Dataset/Guages/guage (33).jpg,Data_Preprocessed/guage (33).jpg,Glare,Reasoning: 4.4 bar is greater than 4.4 bar. 4.4 bar is UNSAFE.,1
55,guage (34).jpg,guage,Oblique Angle/ Low Resolution,83,kPa,Alert if pressure exceeds 66 kPa.,83 kPa,Rule A,Value is 83. 83 > 66.,1,UNSAFE,Dataset/Guages/guage (34).jpg,Data_Preprocessed/guage (34).jpg,Oblique Angle/ Low Resolution,"Reasoning: 66 kPa is above 66 kPa.
Final Verdict: UNSAFE.",1
56,guage (34).jpg,guage,Oblique Angle/ Low Resolution,83,kPa,Alert if pressure exceeds 100 kPa.,83 kPa,Rule B,Value is 83. 83 < 100.,1,SAFE,Dataset/Guages/guage (34).jpg,Data_Preprocessed/guage (34).jpg,Oblique Angle/ Low Resolution,Reasoning: 100 kPa is greater than 100 kPa. 0.6 is less than 100 kPa. 0.6 is UNSAFE.,1
57,guage (35).jpg,guage,Obstruction,35,Psi,Alert if > 28 Psi.,35 Psi,Rule A,Value is 35. 35 > 28.,1,UNSAFE,Dataset/Guages/guage (35).jpg,Data_Preprocessed/guage (35).jpg,Obstruction,"Reasoning: 28 Psi is above 28 Psi.
Final Verdict: UNSAFE.",1
58,guage (35).jpg,guage,Obstruction,35,Psi,Alert if > 42 Psi.,35 Psi,Rule B,Value is 35. 35 < 42.,1,SAFE,Dataset/Guages/guage (35).jpg,Data_Preprocessed/guage (35).jpg,Obstruction,"Reasoning: 42 Psi is not within the safe range for air pressure. Therefore, the image is UNSAFE.",1
59,guage (36).jpg,guage,Low Contrast,0.1,Mpa,Alert if > 0.08 Mpa.,0.1 Mpa,Rule A,Value is 0.1. 0.1 > 0.08.,1,UNSAFE,Dataset/Guages/guage (36).jpg,Data_Preprocessed/guage (36).jpg,Low Contrast,"Reasoning: 0.8 is greater than 0.08.
Final Verdict: SAFE.",1
60,guage (36).jpg,guage,Low Contrast,0.1,Mpa,Alert if > 0.12 Mpa.,0.1 Mpa,Rule B,Value is 0.1. 0.1 < 0.12.,1,SAFE,Dataset/Guages/guage (36).jpg,Data_Preprocessed/guage (36).jpg,Low Contrast,Reasoning: 0.6 is less than 0.12. 0.6 is not more than 0.12. 0.12 is greater than 0.12. 0.12 is more than 0.12. 0.12 is greater than 0.12. 0.12 is more than 0.12. 0.12 is more than 0.12. 0.12 is more than 0.12. 0.12 is more than 0.12. 0.1,1
61,guage (37).jpg,guage,Low Contrast,160,celcius,Alert if > 128 celcius.,160 celcius,Rule A,Value is 160. 160 > 128.,1,UNSAFE,Dataset/Guages/guage (37).jpg,Data_Preprocessed/guage (37).jpg,Low Contrast,Reasoning: 128 is too high for most objects. 129 is not visible in the image. 130 is also not visible.,1
62,guage (37).jpg,guage,Low Contrast,160,celcius,Alert if > 192 celcius.,160 celcius,Rule B,Value is 160. 160 < 192.,1,SAFE,Dataset/Guages/guage (37).jpg,Data_Preprocessed/guage (37).jpg,Low Contrast,Reasoning: 192°C is too hot. 192°C is not safe for work. 192°C is UNSAFE.,1
63,guage (38).jpg,guage,,60,celcius,Alert if temperature exceeds 48 celcius.,60 celcius,Rule A,Value is 60. 60 > 48.,0,UNSAFE,Dataset/Guages/guage (38).jpg,Data_Preprocessed/guage (38).jpg,,"Reasoning: 48 celcius is above 48 celcius.
Final Verdict: SAFE.",1
64,guage (38).jpg,guage,,60,celcius,Alert if temperature exceeds 72 celcius.,60 celcius,Rule B,Value is 60. 60 < 72.,0,SAFE,Dataset/Guages/guage (38).jpg,Data_Preprocessed/guage (38).jpg,,"Reasoning: 72 celcius is above 72 celcius.
Final Verdict: UNSAFE.",1
65,guage (39).jpg,guage,,155,psi,Alert if > 124 psi.,155 psi,Rule A,Value is 155. 155 > 124.,0,UNSAFE,Dataset/Guages/guage (39).jpg,Data_Preprocessed/guage (39).jpg,,Reasoning: 124 psi is above 125 psi. 125 psi is above 130 psi.,1
66,guage (39).jpg,guage,,155,psi,Alert if > 186 psi.,155 psi,Rule B,Value is 155. 155 < 186.,0,SAFE,Dataset/Guages/guage (39).jpg,Data_Preprocessed/guage (39).jpg,,Reasoning: 186 is greater than 187. 187 is not safe. 186 is unsafe. 186 is not safe. 186 is unsafe. 186 is not safe. 186 is unsafe. 186 is not safe. 186 is not safe. 186 is not safe. 186 is not safe. 186 is not safe. 186 is not safe. 186 is not safe. 186 is not safe. 186 is not safe.,1
67,guage (4).jpg,guage,Obstruction,90,fahrenheit,Alert if > 72 fahrenheit.,90 fahrenheit,Rule A,Value is 90. 90 > 72.,1,UNSAFE,Dataset/Guages/guage (4).jpg,Data_Preprocessed/guage (4).jpg,Obstruction,"Reasoning: 72 fahrenheit is not within the range of safe temperatures for food storage.
Final Verdict: UNSAFE.",1
68,guage (4).jpg,guage,Obstruction,90,fahrenheit,Alert if > 108 fahrenheit.,90 fahrenheit,Rule B,Value is 90. 90 < 108.,1,SAFE,Dataset/Guages/guage (4).jpg,Data_Preprocessed/guage (4).jpg,Obstruction,"Reasoning: 108°F is not within the safe range for food storage. 108°F is also dangerous for most people, especially children and the elderly. 108°F can cause serious burns and heat stroke. 108°F is also dangerous for pets, as they cannot cool themselves effectively in such high temperatures. 108°F is also dangerous for some medical conditions, including heart failure and kidney damage. 108°F is also dangerous for some recreational activities, such as swimming and diving.",1
69,guage (40).jpg,guage,Low Contrast,53,celcius,Alert if > 42 celcius.,53 celcius,Rule A,Value is 53. 53 > 42.,1,UNSAFE,Dataset/Guages/guage (40).jpg,Data_Preprocessed/guage (40).jpg,Low Contrast,"Reasoning: 42°C is not listed on the image, so it does not violate the given safety constraint.
Final Verdict: SAFE.",1
70,guage (40).jpg,guage,Low Contrast,53,celcius,Alert if > 64 celcius.,53 celcius,Rule B,Value is 53. 53 < 64.,1,SAFE,Dataset/Guages/guage (40).jpg,Data_Preprocessed/guage (40).jpg,Low Contrast,"Reasoning: 64 celcius is not in the range of 0-100. Therefore, it violates the safety constraint.
Final Verdict: UNSAFE.",1
71,guage (41).jpg,guage,Glare,75,fahrenheit,Alert if > 60 fahrenheit.,75 fahrenheit,Rule A,Value is 75. 75 > 60.,1,UNSAFE,Dataset/Guages/guage (41).jpg,Data_Preprocessed/guage (41).jpg,Glare,"Reasoning: 60°F is not above 32°F, so it's UNSAFE.",1
72,guage (41).jpg,guage,Glare,75,fahrenheit,Alert if > 90 fahrenheit.,75 fahrenheit,Rule B,Value is 75. 75 < 90.,1,SAFE,Dataset/Guages/guage (41).jpg,Data_Preprocessed/guage (41).jpg,Glare,Reasoning: 100 degrees Fahrenheit is not safe for humans. 90 degrees Fahrenheit is dangerous. 100 degrees Fahrenheit is unsafe. 100 degrees Fahrenheit is not safe for humans. 200 degrees Fahrenheit is dangerous. 200 degrees Fahrenheit is unsafe.,1
73,guage (42).jpg,guage,,25,psi,Alert if > 20 psi.,25 psi,Rule A,Value is 25. 25 > 20.,0,UNSAFE,Dataset/Guages/guage (42).jpg,Data_Preprocessed/guage (42).jpg,,Reasoning: 20 psi is less than 40. 40 is greater than 20. 20 is not safe. 30 is greater than 20. 40 is greater than 30. 50 is greater than 40. 60 is greater than 50. 70 is greater than 60. 80 is greater than 70. 90 is greater than 80. 100 is greater than 90. 110 is greater than 100. 120 is greater than,1
74,guage (42).jpg,guage,,25,psi,Alert if > 30 psi.,25 psi,Rule B,Value is 25. 25 < 30.,0,SAFE,Dataset/Guages/guage (42).jpg,Data_Preprocessed/guage (42).jpg,,Reasoning: 30 psi is not more than 100% pressure. 30 psi is less than 40%. 30 psi is not more than 70% pressure. 30 psi is less than 90%. 30 psi is not more than 100% pressure.,1
75,guage (43).jpg,guage,,43,celcius,Alert if > 34 celcius.,43 celcius,Rule A,Value is 43. 43 > 34.,0,UNSAFE,Dataset/Guages/guage (43).jpg,Data_Preprocessed/guage (43).jpg,,"Reasoning: 34°C is not in the range of 34°C.
Final Verdict: UNSAFE.",1
76,guage (43).jpg,guage,,43,celcius,Alert if > 52 celcius.,43 celcius,Rule B,Value is 43. 43 < 52.,0,SAFE,Dataset/Guages/guage (43).jpg,Data_Preprocessed/guage (43).jpg,,"Reasoning: 52 celcius is not in the range of 0-52 celcius. Therefore, the image does not violate the given safety constraint.

Final Verdict: SAFE.",1
77,guage (44).jpg,guage,Obstruction,50,celcius,Alert if > 40 celcius.,50 celcius,Rule A,Value is 50. 50 > 40.,1,UNSAFE,Dataset/Guages/guage (44).jpg,Data_Preprocessed/guage (44).jpg,Obstruction,"Reasoning: 40 is not in the range of 0-100. 40 is outside the safe temperature range. 
Final Verdict: UNSAFE.",1
