index,image_id,category,artifact_tag,ground_truth_value,unit,logic_constraint,expected_value,rule_id,reasoning,hard_case_flag,expected_verdict,full_path,processed_path,constraint,model_response,run_iteration
11,guage (14).jpg,guage,,18,lbf/in2,Alert if pressure exceeds 14 lbf/in2.,18 lbf/in2,Rule A,Value is 18. 18 > 14.,0,UNSAFE,Dataset/Guages/guage (14).jpg,Data_Preprocessed/guage (14).jpg,,"STEP 1 - OBSERVATION: 0
STEP 2 - RULE APPLICATION: If pressure exceeds 14 lbf/in2, then the observation from Step 1 satisfies the rule.
STEP 3 - VERDICT: SAFE",3
12,guage (14).jpg,guage,,18,lbf/in2,Alert if pressure exceeds 22 lbf/in2.,18 lbf/in2,Rule B,Value is 18. 18 < 22.,0,SAFE,Dataset/Guages/guage (14).jpg,Data_Preprocessed/guage (14).jpg,,"STEP 1 - OBSERVATION: 0
STEP 2 - RULE APPLICATION: If pressure exceeds 22 lbf/in2, then the observation from Step 1 satisfies the rule.
STEP 3 - VERDICT: SAFE",3
13,guage (15).jpg,guage,Low Resolution,0,,Alert if reading is above 5 NA.,0 NA,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (15).jpg,Data_Preprocessed/guage (15).jpg,Low Resolution,"STEP 1 - OBSERVATION: 60
STEP 2 - RULE APPLICATION: The reading is above 5 NA.
STEP 3 - VERDICT: SAFE",3
14,guage (15).jpg,guage,Low Resolution,0,,Alert if system is at 0 NA.,0 NA,Rule B,Value is 0. System is at 0.,1,UNSAFE,Dataset/Guages/guage (15).jpg,Data_Preprocessed/guage (15).jpg,Low Resolution,"STEP 1 - OBSERVATION: 0
STEP 2 - RULE APPLICATION: If the system is at 0 NA, then it is safe.
STEP 3 - VERDICT: SAFE",3
15,guage (16).jpg,guage,,125,kN/m2,Alert if value exceeds 100 kN/m2.,125 kN/m2,Rule A,Value is 125. 125 > 100.,0,UNSAFE,Dataset/Guages/guage (16).jpg,Data_Preprocessed/guage (16).jpg,,"STEP 1 - OBSERVATION: 650
STEP 2 - RULE APPLICATION: If value exceeds 100 kN/m2, then the observation from Step 1 satisfies the rule.
STEP 3 - VERDICT: SAFE",3
16,guage (16).jpg,guage,,125,kN/m2,Alert if value exceeds 150 kN/m2.,125 kN/m2,Rule B,Value is 125. 125 < 150.,0,SAFE,Dataset/Guages/guage (16).jpg,Data_Preprocessed/guage (16).jpg,,"STEP 1 - OBSERVATION: 60
STEP 2 - RULE APPLICATION: The value exceeds 150 kN/m2.
STEP 3 - VERDICT: SAFE",3
17,guage (17).jpg,guage,Oblique Angle,200,psi,Alert if pressure is > 160 psi.,200 psi,Rule A,Value is 200. 200 > 160.,1,UNSAFE,Dataset/Guages/guage (17).jpg,Data_Preprocessed/guage (17).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 160psi
STEP 2 - RULE APPLICATION: If pressure is > 160psi, show whether the observation from Step 1 satisfies this rule.
STEP 3 - VERDICT: SAFE",3
18,guage (17).jpg,guage,Oblique Angle,200,psi,Alert if pressure is > 240 psi.,200 psi,Rule B,Value is 200. 200 < 240.,1,SAFE,Dataset/Guages/guage (17).jpg,Data_Preprocessed/guage (17).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 240psi
STEP 2 - RULE APPLICATION: The pressure is above 240psi so it's unsafe.
STEP 3 - VERDICT: SAFE",3
19,guage (18).jpg,guage,Oblique Angle,30,,Alert if reading exceeds 24 NA.,30 NA,Rule A,Value is 30. 30 > 24.,1,UNSAFE,Dataset/Guages/guage (18).jpg,Data_Preprocessed/guage (18).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 0
STEP 2 - RULE APPLICATION: The safety rule is: Alert if reading exceeds 24 NA. Show whether the observation from Step 1 satisfies this rule.
STEP 3 - VERDICT: SAFE
Final Verdict: SAFE",3
20,guage (18).jpg,guage,Oblique Angle,30,,Alert if reading exceeds 36 NA.,30 NA,Rule B,Value is 30. 30 < 36.,1,SAFE,Dataset/Guages/guage (18).jpg,Data_Preprocessed/guage (18).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 0
STEP 2 - RULE APPLICATION: If reading exceeds 36 NA, then the observation does not satisfy the rule. Therefore, the answer is UNSAFE.

STEP 3 - VERDICT: SAME as above.",3
21,guage (19).jpg,guage,Oblique Angle,2.2,liter,Alert if level is > 1.7 liter.,2.2 liter,Rule A,Value is 2.2. 2.2 > 1.7.,1,UNSAFE,Dataset/Guages/guage (19).jpg,Data_Preprocessed/guage (19).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 1.7
STEP 2 - RULE APPLICATION: The level is > 1.7 liter.
STEP 3 - VERDICT: SAFE.",3
22,guage (19).jpg,guage,Oblique Angle,2.2,liter,Alert if level is > 2.7 liter.,2.2 liter,Rule B,Value is 2.2. 2.2 < 2.7.,1,SAFE,Dataset/Guages/guage (19).jpg,Data_Preprocessed/guage (19).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 2.7
STEP 2 - RULE APPLICATION: The safety rule is: Alert if level is > 2.7 liter.
STEP 3 - VERDICT: SAFE",3
23,guage (2).jpg,guage,Oblique Angle,0,kg/cm2,Alert if value exceeds 2 kg/cm2.,0 kg/cm2,Rule A,Value is 0. 0 < 2.,1,SAFE,Dataset/Guages/guage (2).jpg,Data_Preprocessed/guage (2).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 2000
STEP 2 - RULE APPLICATION: If value exceeds 2 kg/cm2, alarm is triggered.
STEP 3 - VERDICT: SAFE",3
24,guage (2).jpg,guage,Oblique Angle,0,kg/cm2,Alert if system pressure drops to 0 kg/cm2.,0 kg/cm2,Rule B,Value is 0. System pressure is at 0.,1,UNSAFE,Dataset/Guages/guage (2).jpg,Data_Preprocessed/guage (2).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 0
STEP 2 - RULE APPLICATION: If system pressure drops to 0 kg/cm2, then the observation from Step 1 satisfies the rule.
STEP 3 - VERDICT: SAFE",3
25,guage (20).jpg,guage,Glare,4,kgf/cm2,Alert if needle is past 3.0 kgf/cm2.,4 kgf/cm2,Rule A,Value is 4. 4 > 3.0.,1,UNSAFE,Dataset/Guages/guage (20).jpg,Data_Preprocessed/guage (20).jpg,Glare,"STEP 1 - OBSERVATION: 3.0 kgf/cm2
STEP 2 - RULE APPLICATION: The safety rule is: Alert if needle is past 3.0 kgf/cm2. So, we need to check if the needle is past 3.0 kgf/cm2.
STEP 3 - VERDICT: SAFE
Final Verdict: SAFE",3
26,guage (20).jpg,guage,Glare,4,kgf/cm2,Alert if needle is past 5.0 kgf/cm2.,4 kgf/cm2,Rule B,Value is 4. 4 < 5.0.,1,SAFE,Dataset/Guages/guage (20).jpg,Data_Preprocessed/guage (20).jpg,Glare,"STEP 1 - OBSERVATION: 5.0 kgf/cm2
STEP 2 - RULE APPLICATION: The safety rule is: Alert if needle is past 5.0 kgf/cm2. So, we need to check if the needle is past 5.0 kgf/cm2.
STEP 3 - VERDICT: Final Verdict: SAFE",3
27,guage (21).jpg,guage,Low Contrast,2.5,kPa,Alert if reading exceeds 2.0 kPa.,2.5 kPa,Rule A,Value is 2.5. 2.5 > 2.0.,1,UNSAFE,Dataset/Guages/guage (21).jpg,Data_Preprocessed/guage (21).jpg,Low Contrast,"STEP 1 - OBSERVATION: 2.5 kPa
STEP 2 - RULE APPLICATION: The safety rule is: Alert if reading exceeds 2.0 kPa. So, the observation from Step 1 satisfies this rule.
STEP 3 - VERDICT: SAFE",3
28,guage (21).jpg,guage,Low Contrast,2.5,kPa,Alert if reading exceeds 3.0 kPa.,2.5 kPa,Rule B,Value is 2.5. 2.5 < 3.0.,1,SAFE,Dataset/Guages/guage (21).jpg,Data_Preprocessed/guage (21).jpg,Low Contrast,"STEP 1 - OBSERVATION: 3.0 kPa
STEP 2 - RULE APPLICATION: The safety rule is: Alert if reading exceeds 3.0 kPa.
STEP 3 - VERDICT: SAFE",3
29,guage (22).jpg,guage,Oblique Angle,1.5,Pa,Alert if value > 1.2 Pa.,1.5 Pa,Rule A,Value is 1.5. 1.5 > 1.2.,1,UNSAFE,Dataset/Guages/guage (22).jpg,Data_Preprocessed/guage (22).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 1.2 Pa
STEP 2 - RULE APPLICATION: If value > 1.2 Pa, then the observation from Step 1 satisfies the rule.
STEP 3 - VERDICT: SAFE",3
30,guage (22).jpg,guage,Oblique Angle,1.5,Pa,Alert if value > 1.8 Pa.,1.5 Pa,Rule B,Value is 1.5. 1.5 < 1.8.,1,SAFE,Dataset/Guages/guage (22).jpg,Data_Preprocessed/guage (22).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 1.8 Pa
STEP 2 - RULE APPLICATION: The value > 1.8 Pa. So, it's UNSAFE.
STEP 3 - VERDICT: SAFE",3
31,guage (23).jpg,guage,,23,celcius,Alert if temperature exceeds 18 celcius.,23 celcius,Rule A,Value is 23. 23 > 18.,0,UNSAFE,Dataset/Guages/guage (23).jpg,Data_Preprocessed/guage (23).jpg,,"STEP 1 - OBSERVATION: 18
STEP 2 - RULE APPLICATION: If temperature exceeds 18 celcius, alert.
STEP 3 - VERDICT: SAFE",3
32,guage (23).jpg,guage,,23,celcius,Alert if temperature exceeds 28 celcius.,23 celcius,Rule B,Value is 23. 23 < 28.,0,SAFE,Dataset/Guages/guage (23).jpg,Data_Preprocessed/guage (23).jpg,,"STEP 1 - OBSERVATION: 28
STEP 2 - RULE APPLICATION: If temperature exceeds 28 celcius, alert.
STEP 3 - VERDICT: SAFE",3
33,guage (24).jpg,guage,,1,bar,Alert if pressure exceeds 0.8 bar.,1 bar,Rule A,Value is 1. 1 > 0.8.,0,UNSAFE,Dataset/Guages/guage (24).jpg,Data_Preprocessed/guage (24).jpg,,"STEP 1 - OBSERVATION: 0.8 bar
STEP 2 - RULE APPLICATION: The observation from Step 1 satisfies the rule as it indicates that the pressure does not exceed 0.8 bar.
STEP 3 - VERDICT: SAFE",3
34,guage (24).jpg,guage,,1,bar,Alert if pressure exceeds 1.2 bar.,1 bar,Rule B,Value is 1. 1 < 1.2.,0,SAFE,Dataset/Guages/guage (24).jpg,Data_Preprocessed/guage (24).jpg,,"STEP 1 - OBSERVATION: 1.2 bar
STEP 2 - RULE APPLICATION: If pressure exceeds 1.2 bar, alert.
STEP 3 - VERDICT: SAFE.",3
35,guage (25).jpg,guage,Oblique Angle,0,,Alert if reading is > 5 NA.,0 NA,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (25).jpg,Data_Preprocessed/guage (25).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 5.00
STEP 2 - RULE APPLICATION: The safety rule is: Alert if reading is > 5 NA. So we need to check if the reading is > 5 NA.
STEP 3 - VERDICT: SAFE",3
36,guage (25).jpg,guage,Oblique Angle,0,,Alert if system is at 0 NA.,0 NA,Rule B,Value is 0. System is at 0.,1,UNSAFE,Dataset/Guages/guage (25).jpg,Data_Preprocessed/guage (25).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 0
STEP 2 - RULE APPLICATION: The safety rule is: Alert if system is at 0 NA. Show whether the observation from Step 1 satisfies this rule.

STEP 3 - VERDICT: Final Verdict: SAFE",3
37,guage (26).jpg,guage,,400,kPa,Alert if value is > 320 kPa.,400 kPa,Rule A,Value is 400. 400 > 320.,0,UNSAFE,Dataset/Guages/guage (26).jpg,Data_Preprocessed/guage (26).jpg,,"STEP 1 - OBSERVATION: 320 kPa
STEP 2 - RULE APPLICATION: The value is > 320 kPa.
STEP 3 - VERDICT: SAFE.",3
38,guage (26).jpg,guage,,400,kPa,Alert if value is > 480 kPa.,400 kPa,Rule B,Value is 400. 400 < 480.,0,SAFE,Dataset/Guages/guage (26).jpg,Data_Preprocessed/guage (26).jpg,,"STEP 1 - OBSERVATION: 480 kPa
STEP 2 - RULE APPLICATION: If the value is > 480 kPa, then the observation from Step 1 satisfies the rule.
STEP 3 - VERDICT: SAFE",3
39,guage (27).jpg,guage,Oblique Angle,1000,mbar,Alert if pressure exceeds 800 mbar.,1000 mbar,Rule A,Value is 1000. 1000 > 800.,1,UNSAFE,Dataset/Guages/guage (27).jpg,Data_Preprocessed/guage (27).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 800mBar
STEP 2 - RULE APPLICATION: If pressure exceeds 800mBar, alert.
STEP 3 - VERDICT: SAFE.",3
40,guage (27).jpg,guage,Oblique Angle,1000,mbar,Alert if pressure exceeds 1200 mbar.,1000 mbar,Rule B,Value is 1000. 1000 < 1200.,1,SAFE,Dataset/Guages/guage (27).jpg,Data_Preprocessed/guage (27).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 1200 mbar
STEP 2 - RULE APPLICATION: If pressure exceeds 1200 mbar, alert.
STEP 3 - VERDICT: SAFE",3
41,guage (28).jpg,guage,Oblique Angle,125,psi,Alert if pressure exceeds 100 psi.,125 psi,Rule A,Value is 125. 125 > 100.,1,UNSAFE,Dataset/Guages/guage (28).jpg,Data_Preprocessed/guage (28).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 100
STEP 2 - RULE APPLICATION: If pressure exceeds 100 psi, alert.
STEP 3 - VERDICT: SAFE.",3
42,guage (28).jpg,guage,Oblique Angle,125,psi,Alert if pressure exceeds 150 psi.,125 psi,Rule B,Value is 125. 125 < 150.,1,SAFE,Dataset/Guages/guage (28).jpg,Data_Preprocessed/guage (28).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 150
STEP 2 - RULE APPLICATION: The safety rule is: Alert if pressure exceeds 150 psi. Show whether the observation from Step 1 satisfies this rule.
STEP 3 - VERDICT: SAFE
Final Verdict: SAFE",3
43,guage (29).jpg,guage,Oblique Angle,0,in hg,Alert if vacuum > 5 in hg.,0 in hg,Rule A,Value is 0. 0 < 5.,1,SAFE,Dataset/Guages/guage (29).jpg,Data_Preprocessed/guage (29).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 500
STEP 2 - RULE APPLICATION: The safety rule is: Alert if vacuum > 5 in hg. Show whether the observation from Step 1 satisfies this rule.
STEP 3 - VERDICT: Final Verdict: SAFE",3
44,guage (29).jpg,guage,Oblique Angle,0,in hg,Alert if vacuum drops to 0 in hg.,0 in hg,Rule B,Value is 0. Vacuum is at 0.,1,UNSAFE,Dataset/Guages/guage (29).jpg,Data_Preprocessed/guage (29).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 0
STEP 2 - RULE APPLICATION: If the vacuum drops to 0 in hg, then the observation from Step 1 satisfies the rule. Therefore, the safety rule is ""Alert if vacuum drops to 0 in hg.""
STEP 3 - VERDICT: SAFE",3
45,guage (3).jpg,guage,Low Contrast,22,bar,Alert if pressure > 17 bar.,22 bar,Rule A,Value is 22. 22 > 17.,1,UNSAFE,Dataset/Guages/guage (3).jpg,Data_Preprocessed/guage (3).jpg,Low Contrast,"STEP 1 - OBSERVATION: 40
STEP 2 - RULE APPLICATION: If pressure > 17 bar, alert.
STEP 3 - VERDICT: SAFE.",3
46,guage (3).jpg,guage,Low Contrast,22,bar,Alert if pressure > 27 bar.,22 bar,Rule B,Value is 22. 22 < 27.,1,SAFE,Dataset/Guages/guage (3).jpg,Data_Preprocessed/guage (3).jpg,Low Contrast,"STEP 1 - OBSERVATION: 400
STEP 2 - RULE APPLICATION: If pressure > 27 bar, alert.
STEP 3 - VERDICT: SAFE.",3
47,guage (30).jpg,guage,Oblique Angle,22,psi,Alert if pressure > 17 psi.,22 psi,Rule A,Value is 22. 22 > 17.,1,UNSAFE,Dataset/Guages/guage (30).jpg,Data_Preprocessed/guage (30).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 175psi
STEP 2 - RULE APPLICATION: If pressure > 17 psi, alert.
STEP 3 - VERDICT: SAFE.",3
48,guage (30).jpg,guage,Oblique Angle,22,psi,Alert if pressure > 27 psi.,22 psi,Rule B,Value is 22. 22 < 27.,1,SAFE,Dataset/Guages/guage (30).jpg,Data_Preprocessed/guage (30).jpg,Oblique Angle,"STEP 1 - OBSERVATION: 27psi
STEP 2 - RULE APPLICATION: The safety rule is: Alert if pressure > 27psi. Show whether the observation from Step 1 satisfies this rule.

STEP 3 - VERDICT: SAFE
STEP 3 - VERDICT: UNSAFE",3
49,guage (31).jpg,guage,Glare/ Oblique Angle,0.02,Mpa,Alert if > 0.01 Mpa.,0.02 Mpa,Rule A,Value is 0.02. 0.02 > 0.01.,1,UNSAFE,Dataset/Guages/guage (31).jpg,Data_Preprocessed/guage (31).jpg,Glare/ Oblique Angle,"STEP 1 - OBSERVATION: 0.01 Mpa
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 0.01 Mpa. So, we need to check if the value is greater than 0.01 Mpa.
STEP 3 - VERDICT: SAFE",3
50,guage (31).jpg,guage,Glare/ Oblique Angle,0.02,Mpa,Alert if > 0.03 Mpa.,0.02 Mpa,Rule B,Value is 0.02. 0.02 < 0.03.,1,SAFE,Dataset/Guages/guage (31).jpg,Data_Preprocessed/guage (31).jpg,Glare/ Oblique Angle,"STEP 1 - OBSERVATION: 0.03 Mpa
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 0.03 Mpa. So, we need to check if the pressure is greater than 0.03 Mpa.
STEP 3 - VERDICT: SAFE
Final Verdict: SAFE",3
51,guage (32).jpg,guage,Low Resolution,0.8,bar,Alert if > 0.6 bar.,0.8 bar,Rule A,Value is 0.8. 0.8 > 0.6.,1,UNSAFE,Dataset/Guages/guage (32).jpg,Data_Preprocessed/guage (32).jpg,Low Resolution,"STEP 1 - OBSERVATION: 0.6 bar
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 0.6 bar. So we need to check if the gauge's reading is greater than 0.6 bar.
STEP 3 - VERDICT: SAFE",3
52,guage (32).jpg,guage,Low Resolution,0.8,bar,Alert if > 1.0 bar.,0.8 bar,Rule B,Value is 0.8. 0.8 < 1.0.,1,SAFE,Dataset/Guages/guage (32).jpg,Data_Preprocessed/guage (32).jpg,Low Resolution,"STEP 1 - OBSERVATION: 100
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 1.0 bar. So, we need to check if the gauge's reading is greater than 1.0 bar.
STEP 3 - VERDICT: Final Verdict: SAFE",3
53,guage (33).jpg,guage,Glare,3.6,bar,Alert if > 2.8 bar.,3.6 bar,Rule A,Value is 3.6. 3.6 > 2.8.,1,UNSAFE,Dataset/Guages/guage (33).jpg,Data_Preprocessed/guage (33).jpg,Glare,"STEP 1 - OBSERVATION: 2.8 bar

STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 2.8 bar. So, the observation from Step 1 satisfies this rule.

STEP 3 - VERDICT: Final Verdict: SAFE",3
54,guage (33).jpg,guage,Glare,3.6,bar,Alert if > 4.4 bar.,3.6 bar,Rule B,Value is 3.6. 3.6 < 4.4.,1,SAFE,Dataset/Guages/guage (33).jpg,Data_Preprocessed/guage (33).jpg,Glare,"STEP 1 - OBSERVATION: 4.4 bar
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 4.4 bar. Show whether the observation from Step 1 satisfies this rule.
STEP 3 - VERDICT: SAFE
Final Verdict: SAFE",3
55,guage (34).jpg,guage,Oblique Angle/ Low Resolution,83,kPa,Alert if pressure exceeds 66 kPa.,83 kPa,Rule A,Value is 83. 83 > 66.,1,UNSAFE,Dataset/Guages/guage (34).jpg,Data_Preprocessed/guage (34).jpg,Oblique Angle/ Low Resolution,"STEP 1 - OBSERVATION: 66 kPa
STEP 2 - RULE APPLICATION: The safety rule is: Alert if pressure exceeds 66 kPa. So, we need to check if the pressure exceeds 66 kPa.
STEP 3 - VERDICT: SAFE",3
56,guage (34).jpg,guage,Oblique Angle/ Low Resolution,83,kPa,Alert if pressure exceeds 100 kPa.,83 kPa,Rule B,Value is 83. 83 < 100.,1,SAFE,Dataset/Guages/guage (34).jpg,Data_Preprocessed/guage (34).jpg,Oblique Angle/ Low Resolution,"STEP 1 - OBSERVATION: 100 kPa
STEP 2 - RULE APPLICATION: If pressure exceeds 100 kPa, alert.
STEP 3 - VERDICT: SAFE.",3
57,guage (35).jpg,guage,Obstruction,35,Psi,Alert if > 28 Psi.,35 Psi,Rule A,Value is 35. 35 > 28.,1,UNSAFE,Dataset/Guages/guage (35).jpg,Data_Preprocessed/guage (35).jpg,Obstruction,"STEP 1 - OBSERVATION: 28 PSIA
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 28 PSIA.
STEP 3 - VERDICT: SAFE",3
58,guage (35).jpg,guage,Obstruction,35,Psi,Alert if > 42 Psi.,35 Psi,Rule B,Value is 35. 35 < 42.,1,SAFE,Dataset/Guages/guage (35).jpg,Data_Preprocessed/guage (35).jpg,Obstruction,"STEP 1 - OBSERVATION: 450psi
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 42 Psi. So, we need to check if the pressure is greater than 42 psi.
STEP 3 - VERDICT: SAFE",3
59,guage (36).jpg,guage,Low Contrast,0.1,Mpa,Alert if > 0.08 Mpa.,0.1 Mpa,Rule A,Value is 0.1. 0.1 > 0.08.,1,UNSAFE,Dataset/Guages/guage (36).jpg,Data_Preprocessed/guage (36).jpg,Low Contrast,"STEP 1 - OBSERVATION: 450
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 0.08 Mpa. So we need to check if the pressure is greater than 0.08 Mpa.
STEP 3 - VERDICT: SAFE",3
60,guage (36).jpg,guage,Low Contrast,0.1,Mpa,Alert if > 0.12 Mpa.,0.1 Mpa,Rule B,Value is 0.1. 0.1 < 0.12.,1,SAFE,Dataset/Guages/guage (36).jpg,Data_Preprocessed/guage (36).jpg,Low Contrast,"STEP 1 - OBSERVATION: 4.5
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 0.12 Mpa. So we need to check if the value is greater than 0.12 Mpa.
STEP 3 - VERDICT: Final Verdict: SAFE",3
61,guage (37).jpg,guage,Low Contrast,160,celcius,Alert if > 128 celcius.,160 celcius,Rule A,Value is 160. 160 > 128.,1,UNSAFE,Dataset/Guages/guage (37).jpg,Data_Preprocessed/guage (37).jpg,Low Contrast,"STEP 1 - OBSERVATION: 129 celcius
STEP 2 - RULE APPLICATION: The observation from Step 1 satisfies the rule.
STEP 3 - VERDICT: SAFE",3
62,guage (37).jpg,guage,Low Contrast,160,celcius,Alert if > 192 celcius.,160 celcius,Rule B,Value is 160. 160 < 192.,1,SAFE,Dataset/Guages/guage (37).jpg,Data_Preprocessed/guage (37).jpg,Low Contrast,"STEP 1 - OBSERVATION: 500
STEP 2 - RULE APPLICATION: The safety rule is: Alert if > 192 celcius.
STEP 3 - VERDICT: SAFE",3
63,guage (38).jpg,guage,,60,celcius,Alert if temperature exceeds 48 celcius.,60 celcius,Rule A,Value is 60. 60 > 48.,0,UNSAFE,Dataset/Guages/guage (38).jpg,Data_Preprocessed/guage (38).jpg,,"STEP 1 - OBSERVATION: 60
STEP 2 - RULE APPLICATION: The temperature exceeds 48 celcius so alert.
STEP 3 - VERDICT: SAFE",3
64,guage (38).jpg,guage,,60,celcius,Alert if temperature exceeds 72 celcius.,60 celcius,Rule B,Value is 60. 60 < 72.,0,SAFE,Dataset/Guages/guage (38).jpg,Data_Preprocessed/guage (38).jpg,,"STEP 1 - OBSERVATION: 65
STEP 2 - RULE APPLICATION: The temperature exceeds 72 celcius so alert.
STEP 3 - VERDICT: SAFE.",3
